plant,DATE_TIME,actual_kwh,AMBIENT_TEMPERATURE,MODULE_TEMPERATURE,IRRADIATION,hour_of_day,day_of_year,irradiance_ratio
plant_1,2020-05-25 15:00:00,19038.2294644,34.38076933333333,53.31247406666666,0.6416658786666667,15,146,0.6416658786666667
plant_1,2020-05-25 16:00:00,8237.63303565,33.8930327202381,42.99851833690476,0.2697621424880952,16,146,0.2697621424880952
plant_1,2020-05-25 17:00:00,1756.8915178525,32.05434566666667,32.11992231666667,0.0575928573833333,17,146,0.0575928573833333
plant_1,2020-05-25 18:00:00,366.91071429125003,28.304531366666666,26.886455283333333,0.013207775823766648,18,146,0.013207775823766648
plant_1,2020-05-25 19:00:00,0.0,26.57933547142857,24.093908222619046,0.0,19,146,0.0
plant_1,2020-05-25 20:00:00,0.0,26.232587133333332,23.692628983333336,0.0,20,146,0.0
plant_1,2020-05-25 21:00:00,0.0,25.446367851190473,24.726612794047618,0.0,21,146,0.0
plant_1,2020-05-25 22:00:00,0.0,22.493630466666662,21.512481183333332,0.0,22,146,0.0
plant_1,2020-05-25 23:00:00,0.0,22.473452433333335,20.000045323809523,0.0,23,146,0.0
plant_1,2020-05-26 00:00:00,0.0,22.256281033333334,19.902349383333334,0.0,0,147,0.0
plant_1,2020-05-26 01:00:00,0.0,22.222414649999997,19.679908892857142,0.0,1,147,0.0
plant_1,2020-05-26 02:00:00,0.0,21.800504066666665,19.28382668333333,0.0,2,147,0.0
plant_1,2020-05-26 03:00:00,0.0,21.364649516666667,19.117106083333333,0.0,3,147,0.0
plant_1,2020-05-26 04:00:00,0.0,21.312706444047617,19.006534258333335,0.0,4,147,0.0
plant_1,2020-05-26 05:00:00,0.0,22.070155316666664,19.539565016666664,0.00020635903135,5,147,0.00020635903135
plant_1,2020-05-26 06:00:00,1324.3334821815,22.783858596428573,21.118755901190475,0.043703293967857125,6,147,0.043703293967857125
plant_1,2020-05-26 07:00:00,6427.474107125,24.205434099999998,27.84069116666667,0.2439782858333333,7,147,0.2439782858333333
plant_1,2020-05-26 08:00:00,13564.181250025,26.271270117857142,39.95716410952381,0.4789968870119048,8,147,0.4789968870119048
plant_1,2020-05-26 09:00:00,19556.60892865,27.801093966666667,49.629906283333334,0.6919608188333333,9,147,0.6919608188333333
plant_1,2020-05-26 10:00:00,23340.60580445,29.53407568690476,56.541919428571425,0.8427738709166666,10,147,0.8427738709166666
plant_1,2020-05-26 11:00:00,21834.221874725,30.40919703333333,55.491460716666666,0.778270831,11,147,0.778270831
plant_1,2020-05-26 12:00:00,23205.121427525,31.46684990119047,56.57650733333333,0.8239350104880954,12,147,0.8239350104880954
plant_1,2020-05-26 13:00:00,21401.853571375003,32.67045833333333,57.48449853333333,0.7622425405,13,147,0.7622425405
plant_1,2020-05-26 14:00:00,12641.716071325001,32.70317200595238,49.08159946309524,0.42751056750000005,14,147,0.42751056750000005
plant_1,2020-05-26 15:00:00,13133.687946475,32.6998913,44.827407816666664,0.427828956,15,147,0.427828956
plant_1,2020-05-26 16:00:00,12265.25178565,33.224596244047625,44.473493015476194,0.41015728260714285,16,147,0.41015728260714285
plant_1,2020-05-26 17:00:00,3434.7571428449996,31.72510988333333,35.14305228333333,0.11505909359999997,17,147,0.11505909359999997
plant_1,2020-05-26 18:00:00,241.129017855,28.967409116666666,27.80243660357143,0.016023397816785676,18,147,0.016023397816785676
plant_1,2020-05-26 19:00:00,0.0,27.47797595,25.4549042,0.0,19,147,0.0
plant_1,2020-05-26 20:00:00,0.0,26.134843472619046,23.28577411190476,0.0,20,147,0.0
plant_1,2020-05-26 21:00:00,0.0,26.575712683333336,25.1851711,0.0,21,147,0.0
plant_1,2020-05-26 22:00:00,0.0,25.930998569047617,23.940487891666667,0.0,22,147,0.0
plant_1,2020-05-26 23:00:00,0.0,24.0982615,22.991171283333333,0.0,23,147,0.0
plant_1,2020-05-27 00:00:00,0.0,23.3974126,21.77005198333333,0.0,0,148,0.0
plant_1,2020-05-27 01:00:00,0.0,23.560330661904764,22.106003558333335,0.0,1,148,0.0
plant_1,2020-05-27 02:00:00,0.0,23.543554166666667,21.594501816666664,0.0,2,148,0.0
plant_1,2020-05-27 03:00:00,0.0,24.049561879761903,21.850401072619047,0.0,3,148,0.0
plant_1,2020-05-27 04:00:00,0.0,23.567823233333332,21.50969335,0.0,4,148,0.0
plant_1,2020-05-27 05:00:00,0.0,23.443279973809524,21.55644231428571,0.000210134299583325,5,148,0.000210134299583325
plant_1,2020-05-27 06:00:00,1531.3783036125,23.434353133333335,22.373884033333333,0.0528227298966666,6,148,0.0528227298966666
plant_1,2020-05-27 07:00:00,6052.281220275,25.02574100238095,28.334441775000002,0.2180529917928571,7,148,0.2180529917928571
plant_1,2020-05-27 08:00:00,12545.611458375,26.89609325,39.139409416666666,0.4510691605,8,148,0.4510691605
plant_1,2020-05-27 09:00:00,17945.839821524998,28.434631160714286,48.02500499880953,0.6405595882261905,9,148,0.6405595882261905
plant_1,2020-05-27 10:00:00,16245.633928475,29.26446335357143,47.43523615039682,0.5742018994642857,10,148,0.5742018994642857
plant_1,2020-05-27 11:00:00,21970.96324455,30.834396783333332,55.76013176666666,0.7790673806666666,11,148,0.7790673806666666
plant_1,2020-05-27 12:00:00,18676.310714025,32.10466298452381,56.908168005952376,0.7092874103809523,12,148,0.7092874103809523
plant_1,2020-05-27 13:00:00,12322.686309525001,32.43146921666666,46.49787123333333,0.41788405583333327,13,148,0.41788405583333327
plant_1,2020-05-27 14:00:00,12308.646577399999,32.59225887619048,45.443716183333336,0.4015431301071428,14,148,0.4015431301071428
plant_1,2020-05-27 15:00:00,12875.821874925,32.44795675,45.466436816666665,0.4216070968333333,15,148,0.4216070968333333
plant_1,2020-05-27 16:00:00,10559.175000025,31.952802416666664,42.38717346666667,0.3573314593333333,16,148,0.3573314593333333
plant_1,2020-05-27 17:00:00,3200.1374999225,30.329792817857143,32.77524199761904,0.1025679821928571,17,148,0.1025679821928571
plant_1,2020-05-27 18:00:00,192.477976195,28.609951233333334,27.283312483333333,0.008164154678716624,18,148,0.008164154678716624
plant_1,2020-05-27 19:00:00,0.0,25.774399152380948,24.552107155952378,2.2388488500000003e-05,19,148,2.2388488500000003e-05
plant_1,2020-05-27 20:00:00,0.0,22.932962016666664,21.31111145,0.0,20,148,0.0
plant_1,2020-05-27 21:00:00,0.0,23.142256983333333,20.944196340476193,0.0,21,148,0.0
plant_1,2020-05-27 22:00:00,0.0,22.9103566,20.810649083333335,0.0,22,148,0.0
plant_1,2020-05-27 23:00:00,0.0,23.37074884047619,22.25171458690476,0.0,23,148,0.0
plant_1,2020-05-28 00:00:00,0.0,23.19194895,21.79885555,0.0,0,149,0.0
plant_1,2020-05-28 01:00:00,0.0,22.686305513095242,20.505794563095236,0.0,1,149,0.0
plant_1,2020-05-28 02:00:00,0.0,22.488680483333333,20.582993516666665,0.0,2,149,0.0
plant_1,2020-05-28 03:00:00,0.0,22.53689301071428,20.824554935714286,0.0,3,149,0.0
plant_1,2020-05-28 04:00:00,0.0,22.55685975,20.30698295,0.0,4,149,0.0
plant_1,2020-05-28 05:00:00,0.0,21.908114364285712,19.698901740476188,9.601054955355e-05,5,149,9.601054955355e-05
plant_1,2020-05-28 06:00:00,1434.31250002,21.92193748333333,20.221685366666666,0.04666067406166663,6,149,0.04666067406166663
plant_1,2020-05-28 07:00:00,6635.57410715,23.865807154761903,29.029136160714287,0.2569155761904761,7,149,0.2569155761904761
plant_1,2020-05-28 08:00:00,13567.5625,26.17351325,40.094587583333336,0.47830720149999995,8,149,0.47830720149999995
plant_1,2020-05-28 09:00:00,19467.4785714,28.09045187738095,47.17867031428572,0.6823496627857143,9,149,0.6823496627857143
plant_1,2020-05-28 10:00:00,21559.129017749998,29.4413844,52.86690923333333,0.7955459541666666,10,149,0.7955459541666666
plant_1,2020-05-28 11:00:00,26246.422320550002,30.84940593333333,57.15824271666666,0.9349086853333333,11,149,0.9349086853333333
plant_1,2020-05-28 12:00:00,25799.924821875,32.12130267976191,59.072737697023804,0.9252549583571428,12,149,0.9252549583571428
plant_1,2020-05-28 13:00:00,21679.9477675,32.98781219761905,55.49942768452381,0.7852678075595237,13,149,0.7852678075595237
plant_1,2020-05-28 14:00:00,16358.20949415,33.08978283534798,49.67862443415751,0.5528901629587911,14,149,0.5528901629587911
plant_1,2020-05-28 15:00:00,17641.11622025,33.341209398809525,49.676019859523805,0.6084723951785714,15,149,0.6084723951785714
plant_1,2020-05-28 16:00:00,8319.532589275,32.781076955952386,40.46794176904762,0.2835528989761905,16,149,0.2835528989761905
plant_1,2020-05-28 17:00:00,4142.4606547675,32.15466739285714,35.455530852380946,0.1415586949714285,17,149,0.1415586949714285
plant_1,2020-05-28 18:00:00,428.19336309525,29.92789463333333,29.45733794404762,0.016315329101269024,18,149,0.016315329101269024
plant_1,2020-05-28 19:00:00,0.0,27.704796766666664,26.4528289,0.0,19,149,0.0
plant_1,2020-05-28 20:00:00,0.0,26.810803644047617,25.272813367857143,0.0,20,149,0.0
plant_1,2020-05-28 21:00:00,0.0,23.45720641062271,22.29331460989011,0.0,21,149,0.0
plant_1,2020-05-28 22:00:00,0.0,20.972577899999997,19.999423166666666,0.0,22,149,0.0
plant_1,2020-05-29 06:00:00,2151.15583332,21.008914966666662,21.026031716666665,0.06903451244047613,6,150,0.06903451244047613
plant_1,2020-05-29 07:00:00,4785.124553525,21.931272933333332,26.33282368333333,0.15142690999999994,7,150,0.15142690999999994
plant_1,2020-05-29 08:00:00,9812.829464375,23.39789618214286,33.85840351071428,0.32145518480952373,8,150,0.32145518480952373
plant_1,2020-05-29 09:00:00,16628.970089325,25.397425883333334,45.4178661,0.5679020458333334,9,150,0.5679020458333334
plant_1,2020-05-29 10:00:00,23695.1483639,27.648535149999997,55.300663633333336,0.8429225341666666,10,150,0.8429225341666666
plant_1,2020-05-29 11:00:00,23900.585268125,29.19579075238095,56.95102501547619,0.8802125378333333,11,150,0.8802125378333333
plant_1,2020-05-29 12:00:00,24912.453125,30.176429749999997,60.04765275,0.8647957854999999,12,150,0.8647957854999999
plant_1,2020-05-29 13:00:00,23608.236607175,31.295939158333333,60.91278727738096,0.845985537952381,13,150,0.845985537952381
plant_1,2020-05-29 14:00:00,17724.811160775,31.693425566666665,52.09330603333333,0.6152179005,14,150,0.6152179005
plant_1,2020-05-29 15:00:00,15882.94375005,32.364440694047616,50.30777927619047,0.5346083614404763,15,150,0.5346083614404763
plant_1,2020-05-29 16:00:00,11271.644196375,31.69114228333333,44.245344,0.37517764783333335,16,150,0.37517764783333335
plant_1,2020-05-29 17:00:00,4135.4892856675,29.33880534404762,33.465077347619044,0.13573970194166665,17,150,0.13573970194166665
plant_1,2020-05-29 18:00:00,306.054166665,27.61383406666667,26.880474816666666,0.011695278211499974,18,150,0.011695278211499974
plant_1,2020-05-29 19:00:00,0.0,26.084994549999998,23.946111099999996,0.0,19,150,0.0
plant_1,2020-05-29 20:00:00,0.0,25.5755309,24.111533569047616,0.0,20,150,0.0
plant_1,2020-05-29 21:00:00,0.0,25.522905449999996,24.20298665,0.0,21,150,0.0
plant_1,2020-05-29 22:00:00,0.0,23.568339184523808,22.436549014285717,0.0,22,150,0.0
plant_1,2020-05-29 23:00:00,0.0,21.53329725,20.767105583333333,0.0,23,150,0.0
plant_1,2020-05-30 00:00:00,0.0,21.439897183333333,20.64846945,0.0,0,151,0.0
plant_1,2020-05-30 01:00:00,0.0,21.296016308333332,20.396275138095238,0.0,1,151,0.0
plant_1,2020-05-30 02:00:00,0.0,21.320394366666665,20.566225116666665,0.0,2,151,0.0
plant_1,2020-05-30 03:00:00,0.0,21.389394447619047,20.53873051904762,0.0,3,151,0.0
plant_1,2020-05-30 04:00:00,0.0,21.39213915,20.47306675,0.0,4,151,0.0
plant_1,2020-05-30 05:00:00,0.0,21.251900301190474,20.09265811547619,0.000263558286696425,5,151,0.000263558286696425
plant_1,2020-05-30 06:00:00,1222.040624985,21.31949308333333,20.67088216666667,0.041216641256666624,6,151,0.041216641256666624
plant_1,2020-05-30 07:00:00,4445.184821425,22.297559616666664,25.089831483333334,0.14200059901666665,7,151,0.14200059901666665
plant_1,2020-05-30 08:00:00,7798.385714275,23.444931727380954,32.405807847619045,0.25941299097619047,8,151,0.25941299097619047
plant_1,2020-05-30 09:00:00,10843.975000024999,24.622521916666663,35.2279668,0.34362687649999996,9,151,0.34362687649999996
plant_1,2020-05-30 10:00:00,10595.431696374999,24.88764245,31.512654929761904,0.3168655618809524,10,151,0.3168655618809524
plant_1,2020-05-30 11:00:00,17975.58125015,25.755790733333335,42.120661383333335,0.5818618121666665,11,151,0.5818618121666665
plant_1,2020-05-30 12:00:00,24941.030802775,27.99384397261905,60.94857968571428,0.9612937132380953,12,151,0.9612937132380953
plant_1,2020-05-30 13:00:00,22955.246875124998,29.08103338333333,54.5196696,0.8225208319999999,13,151,0.8225208319999999
plant_1,2020-05-30 14:00:00,23375.386606975,30.095827720238095,53.460254739285716,0.8136779358571429,14,151,0.8136779358571429
plant_1,2020-05-30 15:00:00,18361.28705355,30.723655733333334,48.354659516666665,0.6186222878333333,15,151,0.6186222878333333
plant_1,2020-05-30 16:00:00,11219.797767875,30.917674051190474,41.179524063095236,0.38102523015476186,16,151,0.38102523015476186
plant_1,2020-05-30 17:00:00,4755.8383928675,30.121506716666666,33.593877133333336,0.16869172773333332,17,151,0.16869172773333332
plant_1,2020-05-30 18:00:00,521.6120535705,28.32141115,26.549042733333337,0.017683775219999975,18,151,0.017683775219999975
plant_1,2020-05-30 19:00:00,0.0,26.63507949404762,23.769341951190476,0.0,19,151,0.0
plant_1,2020-05-30 20:00:00,0.0,25.23827765,23.3354121,0.0,20,151,0.0
plant_1,2020-05-30 21:00:00,0.0,23.70420788690476,21.58626489047619,0.0,21,151,0.0
plant_1,2020-05-30 22:00:00,0.0,23.27743681666667,21.23468588333333,0.0,22,151,0.0
plant_1,2020-05-30 23:00:00,0.0,23.261721625,21.30975289761905,0.0,23,151,0.0
plant_1,2020-05-31 00:00:00,0.0,23.431380716666666,21.772142483333333,0.0,0,152,0.0
plant_1,2020-05-31 01:00:00,0.0,23.643260585714287,22.202290557142856,0.0,1,152,0.0
plant_1,2020-05-31 02:00:00,0.0,23.256448883333334,21.4475063,0.0,2,152,0.0
plant_1,2020-05-31 03:00:00,0.0,22.811892746428573,21.01503390238095,0.0,3,152,0.0
plant_1,2020-05-31 04:00:00,0.0,22.364622999999998,20.756352733333333,0.0,4,152,0.0
plant_1,2020-05-31 05:00:00,0.0,22.032395588095238,20.565469147619048,0.00032375399767855,5,152,0.00032375399767855
plant_1,2020-05-31 06:00:00,1286.56294646375,22.255024816666666,21.75386655,0.042268592586666626,6,152,0.042268592586666626
plant_1,2020-05-31 07:00:00,3645.934821475,22.9230814,24.47139335,0.11429403971666666,7,152,0.11429403971666666
plant_1,2020-05-31 08:00:00,9469.008482075,24.12895488452381,31.152774017857148,0.3103530583928571,8,152,0.3103530583928571
plant_1,2020-05-31 09:00:00,14569.51026785,25.89544733333333,42.324756066666666,0.481262297,9,152,0.481262297
plant_1,2020-05-31 10:00:00,20735.7522326,27.450291425000003,47.239492523809524,0.7364355854880953,10,152,0.7364355854880953
plant_1,2020-05-31 11:00:00,20510.125000275002,28.540163149999998,48.55766298333333,0.6111365016666666,11,152,0.6111365016666666
plant_1,2020-05-31 12:00:00,20129.71607115,29.561058302380953,51.63714665595238,0.7024086472023809,12,152,0.7024086472023809
plant_1,2020-05-31 13:00:00,14119.450000025001,30.263973466666666,50.67387648333333,0.5152410561833333,13,152,0.5152410561833333
plant_1,2020-05-31 14:00:00,12751.49464285,30.321678633333335,46.48818968333333,0.4501184893333333,14,152,0.4501184893333333
plant_1,2020-05-31 15:00:00,5693.608035775,27.558802710714286,31.797078135714287,0.17393400943095236,15,152,0.17393400943095236
plant_1,2020-05-31 16:00:00,4728.608035725,27.780120883333332,32.202238066666666,0.1453450151166666,16,152,0.1453450151166666
plant_1,2020-05-31 17:00:00,3335.9723214,28.025526807142857,30.392372797619046,0.10592595277857139,17,152,0.10592595277857139
plant_1,2020-05-31 18:00:00,509.0508928535,27.0164485,26.382060733333333,0.017317528404499974,18,152,0.017317528404499974
plant_1,2020-05-31 19:00:00,0.0,25.682224060714283,23.658965822619045,0.0,19,152,0.0
plant_1,2020-05-31 20:00:00,0.0,24.8379374,22.272830183333333,0.0,20,152,0.0
plant_1,2020-05-31 21:00:00,0.0,24.232111375,22.053939670238094,0.0,21,152,0.0
plant_1,2020-05-31 22:00:00,0.0,23.76321355,21.650489816666664,0.0,22,152,0.0
plant_1,2020-05-31 23:00:00,0.0,23.566329366666665,21.389177933333333,0.0,23,152,0.0
plant_1,2020-06-01 00:00:00,0.0,22.984830366666664,20.318536004761903,0.0,0,153,0.0
plant_1,2020-06-01 01:00:00,0.0,22.402358516666666,20.1491374,0.0,1,153,0.0
plant_1,2020-06-01 02:00:00,0.0,21.9681661,20.016897077380953,0.0,2,153,0.0
plant_1,2020-06-01 03:00:00,0.0,21.612367283333334,19.589257216666667,0.0,3,153,0.0
plant_1,2020-06-01 04:00:00,0.0,21.450485383333334,19.756565020238096,0.0,4,153,0.0
plant_1,2020-06-01 05:00:00,0.0,21.266458083333333,19.484783416666666,3.654130565e-05,5,153,3.654130565e-05
plant_1,2020-06-01 06:00:00,1626.0625000205,21.744154307142857,21.155460257142856,0.0547979956238095,6,153,0.0547979956238095
plant_1,2020-06-01 07:00:00,7743.6352678,23.563298083333333,27.238455183333333,0.27861487283333325,7,153,0.27861487283333325
plant_1,2020-06-01 08:00:00,13150.122321474999,25.508490966666667,38.459726933333336,0.4616985471666666,8,153,0.4616985471666666
plant_1,2020-06-01 09:00:00,14251.8558036,26.95265453452381,43.46012772619048,0.48206835892857136,9,153,0.48206835892857136
plant_1,2020-06-01 10:00:00,21428.87276745,28.692367533333332,52.271818499999995,0.7905447196666667,10,153,0.7905447196666667
plant_1,2020-06-01 11:00:00,20818.55535625,29.727355910714287,55.17149921904761,0.7429766296190475,11,153,0.7429766296190475
plant_1,2020-06-01 12:00:00,12748.7294643,29.500049866666668,46.198145616666665,0.4600924206666666,12,153,0.4600924206666666
plant_1,2020-06-01 13:00:00,17466.475893225,28.72519416062271,42.48186363956044,0.5849628438763735,13,153,0.5849628438763735
plant_1,2020-06-01 14:00:00,7646.552678525,27.03158118333333,33.09719545,0.2352925498333333,14,153,0.2352925498333333
plant_1,2020-06-01 15:00:00,4363.589732075,26.699546175,30.1194295,0.1295021397130952,15,153,0.1295021397130952
plant_1,2020-06-01 16:00:00,3763.094196475,26.692817199999997,29.121524049999998,0.1140604543166666,16,153,0.1140604543166666
plant_1,2020-06-01 17:00:00,1968.433928605,25.831221066666664,26.855030783333333,0.061864866366666625,17,153,0.061864866366666625
plant_1,2020-06-01 18:00:00,446.8950892875,25.282939439285713,24.450792613095235,0.015798149495473774,18,153,0.015798149495473774
plant_1,2020-06-01 19:00:00,0.0,24.5138815,22.595769766666667,0.0,19,153,0.0
plant_1,2020-06-01 20:00:00,0.0,23.856714479761905,21.55836550714286,0.0,20,153,0.0
plant_1,2020-06-01 21:00:00,0.0,23.464800999999998,21.038550816666667,0.0,21,153,0.0
plant_1,2020-06-01 22:00:00,0.0,22.970588082142857,20.370118630952376,0.0,22,153,0.0
plant_1,2020-06-01 23:00:00,0.0,22.2660253,20.106944866666666,0.0,23,153,0.0
plant_1,2020-06-02 00:00:00,0.0,22.528203366666666,20.202085383333333,0.0,0,154,0.0
plant_1,2020-06-02 01:00:00,0.0,21.91399434404762,20.039730632142856,0.0,1,154,0.0
plant_1,2020-06-02 02:00:00,0.0,21.589045716666668,19.653283599999998,0.0,2,154,0.0
plant_1,2020-06-02 03:00:00,0.0,21.306182786904763,19.64173472380952,0.0,3,154,0.0
plant_1,2020-06-02 04:00:00,0.0,21.497141499999998,19.961939433333335,0.0,4,154,0.0
plant_1,2020-06-02 05:00:00,0.0,21.683181952380952,20.178020113095236,1.9480226825e-05,5,154,1.9480226825e-05
plant_1,2020-06-02 06:00:00,943.308482146,21.949030599999997,21.57059075,0.03209249082499997,6,154,0.03209249082499997
plant_1,2020-06-02 07:00:00,4245.05848215,23.107134245238097,25.21412415357143,0.13364666476190473,7,154,0.13364666476190473
plant_1,2020-06-02 08:00:00,15104.83660715,25.130929483333333,41.071773316666665,0.5237007351666667,8,154,0.5237007351666667
plant_1,2020-06-02 09:00:00,18801.330357175,26.693789716666668,46.8221156,0.6472665915,9,154,0.6472665915
plant_1,2020-06-02 10:00:00,17603.222321425,27.368866341666667,45.2529863702381,0.5826241637023809,10,154,0.5826241637023809
plant_1,2020-06-02 11:00:00,15477.872767875,27.563664199999998,42.76973325,0.5013793961666666,11,154,0.5013793961666666
plant_1,2020-06-02 12:00:00,20288.8071423,27.71823013809524,44.20994412619048,0.6776177424285714,12,154,0.6776177424285714
plant_1,2020-06-02 13:00:00,25382.695536175,27.834460999999997,48.0804741,0.8504542575,13,154,0.8504542575
plant_1,2020-06-02 14:00:00,17136.671874975,27.184618510714287,41.95883473452381,0.5611298656904762,14,154,0.5611298656904762
plant_1,2020-06-02 15:00:00,13213.721874974999,26.59697525,37.748958216666665,0.4122924611666666,15,154,0.4122924611666666
plant_1,2020-06-02 16:00:00,10513.118749975,26.347669091666667,35.557502414285715,0.33210542024999995,16,154,0.33210542024999995
plant_1,2020-06-02 17:00:00,3151.72767861,25.281263249999995,27.36232605,0.10264171891666662,17,154,0.10264171891666662
plant_1,2020-06-02 18:00:00,304.52083333275,24.56919361785714,23.74849149761905,0.013941355773309475,18,154,0.013941355773309475
plant_1,2020-06-02 19:00:00,0.0,24.2131485,22.17606356666667,0.0,19,154,0.0
plant_1,2020-06-02 20:00:00,0.0,23.62470751666666,20.995983622619043,0.0,20,154,0.0
plant_1,2020-06-02 21:00:00,0.0,23.079214,20.379448483333334,0.0,21,154,0.0
plant_1,2020-06-02 22:00:00,0.0,23.093489583333334,20.9638403,0.0,22,154,0.0
plant_1,2020-06-02 23:00:00,0.0,23.123945164285715,21.195636552380954,0.0,23,154,0.0
plant_1,2020-06-03 00:00:00,0.0,22.850776649999997,20.616782099999998,0.0,0,155,0.0
plant_1,2020-06-03 01:00:00,0.0,22.831480598809524,21.478441560714288,0.0,1,155,0.0
plant_1,2020-06-03 02:00:00,0.0,22.61596733333333,21.177245083333332,0.0,2,155,0.0
plant_1,2020-06-03 03:00:00,0.0,22.439410432142857,20.765211595238092,0.0,3,155,0.0
plant_1,2020-06-03 04:00:00,0.0,22.340443383333334,20.830812566666665,0.0,4,155,0.0
plant_1,2020-06-03 05:00:00,0.0,22.117304358333335,20.948890871428567,4.17164965e-05,5,155,4.17164965e-05
plant_1,2020-06-03 06:00:00,1016.53080357325,21.953793366666666,21.335348516666667,0.03381855074166663,6,155,0.03381855074166663
plant_1,2020-06-03 07:00:00,5256.778571475,23.079577583333332,27.482461549999996,0.17199302316666665,7,155,0.17199302316666665
plant_1,2020-06-03 08:00:00,9943.351339325,24.923908964285715,33.83705548214286,0.3200839641071428,8,155,0.3200839641071428
plant_1,2020-06-03 09:00:00,13076.4705357,25.899281816666665,36.72769868333333,0.41729276699999995,9,155,0.41729276699999995
plant_1,2020-06-03 10:00:00,16980.487946575,26.565269708333332,39.5705625297619,0.5521217240833334,10,155,0.5521217240833334
plant_1,2020-06-03 11:00:00,23031.450893375,28.122532133333333,48.67207953333333,0.8002929516666666,11,155,0.8002929516666666
plant_1,2020-06-03 12:00:00,23224.566964999998,28.475724885714286,49.95710241547619,0.7716695621071429,12,155,0.7716695621071429
plant_1,2020-06-03 13:00:00,21237.59702355,28.593501008333334,49.010610891666666,0.7192448333333333,13,155,0.7192448333333333
plant_1,2020-06-03 14:00:00,20866.79226206667,28.316502817460314,47.690869815873015,0.7069825720952382,14,155,0.7069825720952382
plant_1,2020-06-03 15:00:00,19062.454017775002,28.5670726,47.0080409,0.646814382,15,155,0.646814382
plant_1,2020-06-03 16:00:00,8594.765625,26.978599591666665,34.23532392380952,0.27376210434523807,16,155,0.27376210434523807
plant_1,2020-06-03 17:00:00,6224.529464175001,26.421655833333332,31.89054815,0.2217487387666666,17,155,0.2217487387666666
plant_1,2020-06-03 18:00:00,601.0982142865,25.085260533333333,24.184896366666667,0.022805963434249964,18,155,0.022805963434249964
plant_1,2020-06-03 19:00:00,0.0,24.131776848809523,21.645084016666665,0.0,19,155,0.0
plant_1,2020-06-03 20:00:00,0.0,23.6723486,21.310227949999998,0.0,20,155,0.0
plant_1,2020-06-03 21:00:00,0.0,23.408221411904762,20.900538526190473,0.0,21,155,0.0
plant_1,2020-06-03 22:00:00,0.0,23.290399649999998,21.26498268333333,0.0,22,155,0.0
plant_1,2020-06-03 23:00:00,0.0,23.295533875,21.83589478928571,0.0,23,155,0.0
plant_1,2020-06-04 00:00:00,0.0,23.231469716666666,21.85238645,0.0,0,156,0.0
plant_1,2020-06-04 01:00:00,0.0,22.940034534523807,20.832421529761906,0.0,1,156,0.0
plant_1,2020-06-04 02:00:00,0.0,22.937562516666667,21.219248483333335,0.0,2,156,0.0
plant_1,2020-06-04 03:00:00,0.0,22.204723166666668,19.6024134,0.0,3,156,0.0
plant_1,2020-06-04 04:00:00,0.0,21.809643576190474,19.32744831547619,0.0,4,156,0.0
plant_1,2020-06-04 05:00:00,0.0,22.2581395,20.129351866666667,0.00010663811675,5,156,0.00010663811675
plant_1,2020-06-04 06:00:00,1278.90223213925,22.431216054761904,20.975051858333334,0.04403581026333332,6,156,0.04403581026333332
plant_1,2020-06-04 07:00:00,5570.7785714500005,23.503319299999998,26.530427583333335,0.20374435226666662,7,156,0.20374435226666662
plant_1,2020-06-04 08:00:00,11562.5191964,25.29721652857143,37.50783156904762,0.3930512096666666,8,156,0.3930512096666666
plant_1,2020-06-04 09:00:00,14879.25669645,26.806169150000002,42.16953125,0.4725451148333333,9,156,0.4725451148333333
plant_1,2020-06-04 10:00:00,21361.051339225,27.872224930952378,47.245024469047614,0.749098090952381,10,156,0.749098090952381
plant_1,2020-06-04 11:00:00,21364.83526785,28.961748816666667,51.57386715,0.7456370488333333,11,156,0.7456370488333333
plant_1,2020-06-04 12:00:00,21519.171875699998,29.532184038095238,51.94037626190476,0.7650117286904762,12,156,0.7650117286904762
plant_1,2020-06-04 13:00:00,23619.621429275,29.98561805,53.26506921666667,0.8593581025000001,13,156,0.8593581025000001
plant_1,2020-06-04 14:00:00,17518.933482175,29.24605255,45.208319016666664,0.5764752508333333,14,156,0.5764752508333333
plant_1,2020-06-04 15:00:00,19626.6017855,28.925448861904762,47.22052300833333,0.6612217138809524,15,156,0.6612217138809524
plant_1,2020-06-04 16:00:00,13083.04017855,28.24327695,40.68523606666667,0.4319029835,16,156,0.4319029835
plant_1,2020-06-04 17:00:00,6913.1727679,27.320749080952382,33.09117673095238,0.24109593660238093,17,156,0.24109593660238093
plant_1,2020-06-04 18:00:00,645.91235119525,25.75932925,25.139221266666667,0.024459627928666627,18,156,0.024459627928666627
plant_1,2020-06-04 19:00:00,0.0,24.637524204761903,21.840617316666666,0.0,19,156,0.0
plant_1,2020-06-04 20:00:00,0.0,24.02648058333334,21.313891633333334,0.0,20,156,0.0
plant_1,2020-06-04 21:00:00,0.0,23.462045330952378,20.814181263095236,0.0,21,156,0.0
plant_1,2020-06-04 22:00:00,0.0,23.07879283333333,20.279772383333334,0.0,22,156,0.0
plant_1,2020-06-04 23:00:00,0.0,22.397249322619047,19.55560314285714,0.0,23,156,0.0
plant_1,2020-06-05 00:00:00,0.0,22.39559265,19.928119416666664,0.0,0,157,0.0
plant_1,2020-06-05 01:00:00,0.0,22.16502695357143,19.480210070238098,0.0,1,157,0.0
